time_key,HK.02800,HK.02828,HK.03032,HK.03033,HK.03067,HK.03088,HK.07200,HK.07226,HK.07500,HK.07552,HK.800000,HK.800100,HK.HHImain,HK.HSImain,HK.HTImain
2017-01-05,18.29,83.39,,,,,,,,,22456.69,9598.68,,22484.0,
2017-01-06,18.34,83.64,,,,,,,,,22503.01,9611.05,,22531.0,
2017-01-09,18.44,83.54,,,,,,,,,22558.69,9602.32,,22573.0,
2017-01-10,18.54,84.09,,,,,,,,,22744.85,9664.19,,22739.0,
2017-01-11,18.79,84.74,,,,,,,,,22935.35,9733.9,,22974.0,
2017-01-12,18.74,84.79,,,,,,,,,22829.02,9723.05,,22882.0,
2017-01-13,18.79,85.29,,,,,,,,,22937.38,9787.34,,22969.0,
2017-01-16,18.59,84.34,,,,,,,,,22718.15,9666.09,,22764.0,
2017-01-17,18.74,84.59,,,,,,,,,22840.97,9702.19,,22854.0,
2017-01-18,18.94,85.59,,,,,,,,,23098.26,9802.86,,23123.0,
2017-01-19,18.94,85.29,,,,,,,,,23049.96,9792.37,,23052.0,
2017-01-20,18.79,84.84,,,,,,,,,22885.91,9715.72,,22928.0,
2017-01-23,18.74,84.84,,,,,,,,,22898.52,9726.82,,22898.0,
2017-01-24,18.79,85.04,,,,,,,,,22949.86,9759.26,,22929.0,
2017-01-25,18.89,84.99,,,,,,,,,23049.12,9742.32,,23049.0,
2017-01-26,19.24,86.04,,,,,,,,,23374.17,9854.36,,23349.0,
2017-01-27,19.24,85.84,,,,,,,,,23360.78,9804.05,,23332.0,
2017-02-01,19.19,85.09,,,,,,,,,23318.39,9756.61,,23319.0,
2017-02-02,19.04,84.59,,,,,,,,,23184.52,9696.32,,23127.0,
2017-02-03,18.94,84.49,,,,,,,,,23129.21,9683.23,,23026.0,
2017-02-06,19.19,85.64,,,,,,,,,23348.24,9840.26,,23250.0,
2017-02-07,19.19,85.79,,,,,,,,,23331.57,9846.06,,23261.0,
2017-02-08,19.39,86.99,,,,,,,,,23485.13,9955.34,,23426.0,
2017-02-09,19.39,88.09,,,,,,,,,23525.14,10075.17,,23432.0,
2017-02-10,19.49,88.79,,,,,,,,,23574.98,10125.21,,23527.0,
2017-02-13,19.54,89.89,,,,,,,,,23710.98,10257.84,,23616.0,
2017-02-14,19.59,90.09,,,,,,,,,23703.01,10254.44,,23654.0,
2017-02-15,19.84,91.79,,,,,,,,,23994.87,10436.04,,23969.0,
2017-02-16,19.99,92.09,,,,,,,,,24107.7,10455.02,,24058.0,
2017-02-17,19.94,91.09,,,,,,,,,24033.74,10360.13,,23997.0,
2017-02-20,20.04,91.99,,,,,,,,,24146.08,10445.48,,24120.0,
2017-02-21,19.89,91.69,,,,,,,,,23963.63,10408.56,,23902.0,
2017-02-22,20.04,92.79,,,,,,,,,24201.96,10537.58,,24128.0,
2017-02-23,20.04,92.59,,,,,,,,,24114.86,10521.53,,24136.0,
2017-02-24,19.99,91.79,,,,,,,,,23965.7,10418.66,,24007.0,
2017-02-27,19.94,90.99,,,,,,,,,23925.05,10330.85,,23942.0,
2017-02-28,19.74,90.49,,,,,,,,,23740.73,10297.96,,23742.0,
2017-03-01,19.74,90.49,,,,,,,,,23776.49,10287.98,,23792.0,
2017-03-02,19.64,89.89,,,,,,,,,23728.07,10246.89,,23639.0,
2017-03-03,19.54,88.89,,,,,,,,,23552.72,10144.47,,23550.0,
2017-03-06,19.54,89.19,,,,,,,,,23596.28,10171.1,,23581.0,
2017-03-07,19.64,89.79,,,,,,,,,23681.07,10229.68,,23670.0,
2017-03-08,19.69,90.19,,,,,,,,,23782.27,10280.31,,23777.0,
2017-03-09,19.49,88.49,,,,,,,,,23501.56,10095.79,,23499.0,
2017-03-10,19.54,88.19,,,,,,,,,23568.67,10069.1,,23556.0,
2017-03-13,19.79,89.89,,,,,,,,,23829.67,10258.71,,23802.0,
2017-03-14,19.79,90.49,,,,,7.2,,,,23827.95,10315.23,,23783.0,
2017-03-15,19.79,90.19,,,,,7.19,,,,23792.85,10272.83,,23779.0,
2017-03-16,20.24,92.49,,,,,7.49,,,,24288.28,10526.46,,24330.0,
2017-03-17,20.29,92.39,,,,,7.5,,,,24309.93,10513.52,,24299.0,
2017-03-20,20.44,93.19,,,,,7.62,,,,24501.99,10583.98,,24543.0,
2017-03-21,20.54,93.69,,,,,7.69,,,,24593.12,10644.15,,24610.0,
2017-03-22,20.29,91.79,,,,,7.49,,,,24320.41,10456.96,,24302.0,
2017-03-23,20.29,92.29,,,,,7.52,,,,24327.7,10487.45,,24350.0,
2017-03-24,20.39,92.39,,,,,7.53,,,,24358.27,10477.81,,24379.0,
2017-03-27,20.19,91.09,,,,,7.43,,,,24193.7,10362.02,,24255.0,
2017-03-28,20.34,91.69,,,,,7.52,,,,24345.87,10425.89,,24355.0,
2017-03-29,20.34,91.79,,,,,7.55,,,,24392.05,10437.51,,24393.0,
2017-03-30,20.29,90.89,,,,,7.49,,,,24301.09,10355.71,,24298.0,
2017-03-31,20.14,90.29,,,,,7.4,,,,24111.59,10273.67,,24131.0,
2017-04-03,20.19,90.59,,,,,7.44,,,,24261.48,10314.52,,24243.0,
2017-04-05,20.34,91.09,,,,,7.53,,,,24400.8,10365.32,,24399.0,
2017-04-06,20.24,90.39,,,,,7.45,,,,24273.72,10276.41,,24289.0,
2017-04-07,20.24,90.29,,,,,7.46,,,,24267.3,10273.8,,24263.0,
2017-04-10,20.24,89.89,,,,,7.44,,,,24262.18,10253.79,,24277.0,
2017-04-11,20.09,89.29,,,,,7.35,,,,24088.46,10165.98,,24079.0,
2017-04-12,20.29,89.49,,,,,7.47,,,,24313.5,10208.31,,24297.0,
2017-04-13,20.24,89.59,,,,,7.45,,,,24261.66,10204.34,,24242.0,
2017-04-18,19.84,87.99,,,,,7.22,,,,23924.54,10043.52,,23843.0,
2017-04-19,19.84,87.49,,,,,7.18,,,,23825.88,9983.73,,23827.0,
2017-04-20,20.04,88.09,,,,,7.31,,,,24056.98,10056.17,,24061.0,
2017-04-21,19.99,87.89,,,,,7.28,,,,24042.02,10050.02,,24028.0,
2017-04-24,20.14,88.49,,,,,7.37,,,,24139.48,10107.63,,24192.0,
2017-04-25,20.44,89.99,,,,,7.54,,,,24455.94,10272.07,,24477.0,
2017-04-26,20.54,90.49,,,,,7.62,,,,24578.43,10317.63,,24571.0,
2017-04-27,20.69,90.19,,,,,7.7,,,,24698.48,10261.25,,24613.0,
2017-04-28,20.64,89.89,,,,,7.67,,,,24615.13,10219.89,,24561.0,
2017-05-02,20.64,89.29,,,,,7.7,,,,24696.13,10173.62,,24559.0,
2017-05-04,20.74,88.49,,,,,7.69,,,,24683.88,10088.02,,24568.0,
2017-05-05,20.49,86.69,,,,,7.57,,,,24476.35,9926.26,,24355.0,
2017-05-08,20.59,87.39,,,,,7.6,,,,24577.91,9982.42,,24451.0,
2017-05-09,20.89,88.69,,,,,7.82,,,,24889.03,10128.99,,24744.0,
2017-05-10,20.99,89.49,,,,,7.91,,,,25015.42,10227.42,,24921.0,
2017-05-11,21.14,89.89,,,,,7.98,,,,25125.55,10257.63,,25068.0,
2017-05-12,21.19,90.19,,,,,7.98,,,,25156.34,10282.65,,25063.0,
2017-05-15,21.44,91.69,,,,,8.16,,,,25371.59,10450.35,,25257.0,
2017-05-16,21.44,91.69,,,,,8.16,,,,25335.94,10433.69,,25301.0,
2017-05-17,21.44,91.39,,,,,8.13,,,,25293.63,10383.14,,25306.0,
2017-05-18,21.24,90.09,,,,,8.03,,,,25136.52,10271.35,,25157.0,
2017-05-19,21.29,90.09,,,,,8.09,,,,25174.87,10267.39,,25187.0,
2017-05-22,21.49,91.09,,,,,8.2,,,,25391.34,10374.32,,25341.0,
2017-05-23,21.54,91.29,,,,,8.21,,,,25403.15,10395.28,,25402.0,
2017-05-24,21.49,91.39,,,,,8.22,,,,25428.5,10390.87,,25420.0,
2017-05-25,21.69,92.89,,,,,8.37,,,,25630.78,10571.6,,25632.0,
2017-05-26,21.74,93.19,,,,,8.37,,,,25639.27,10579.67,,25625.0,
2017-05-29,21.84,93.49,,,,,8.44,,,,25701.63,10619.34,,25685.0,
2017-05-31,21.84,93.69,,,,,8.4,,,,25660.65,10602.97,,25481.0,
2017-06-01,21.84,93.59,,,,,8.46,,,,25809.22,10619.88,,25601.0,
2017-06-02,22.09,94.09,,,,,8.55,,,,25924.05,10666.43,,25713.0,
2017-06-05,22.04,93.49,,,,,8.52,,,,25862.99,10597.05,,25665.0,
2017-06-06,22.14,93.79,,,,,8.62,,,,25997.14,10606.26,,25829.0,
2017-06-07,22.14,93.79,,,,,8.59,,,,25974.16,10611.46,,25788.0,
2017-06-08,22.24,94.29,,,,,8.67,,,,26063.06,10649.9,,25895.0,
2017-06-09,22.24,93.49,,,,,8.66,,,,26030.29,10592.17,,25896.0,
2017-06-12,21.99,92.59,,,,,8.46,,,,25708.04,10485.85,,25586.0,
2017-06-13,22.09,93.09,,,,,8.56,,,,25852.1,10525.74,,25723.0,
2017-06-14,22.09,92.99,,,,,8.56,,,,25875.9,10514.91,,25740.0,
2017-06-15,21.79,91.49,,,,,8.35,,,,25565.34,10346.15,,25440.0,
2017-06-16,21.84,91.59,,,,,8.4,,,,25626.49,10384.89,,25498.0,
2017-06-19,22.14,92.99,,,,,8.58,,,,25924.55,10520.8,,25780.0,
2017-06-20,22.04,92.49,,,,,8.56,,,,25843.04,10468.48,,25711.0,
2017-06-21,21.89,91.79,,,,,8.43,,,,25694.58,10393.59,,25498.0,
2017-06-22,21.99,92.39,,,,,8.49,,,,25674.53,10402.76,,25673.0,
2017-06-23,22.04,92.69,,,,,8.5,,,,25670.05,10430.04,,25637.0,
2017-06-26,22.14,93.69,,,,,8.61,,,,25871.89,10530.66,,25812.0,
2017-06-27,22.09,93.39,,,,,8.59,,,,25839.99,10498.07,,25777.0,
2017-06-28,22.04,92.79,,,,,8.51,,,,25683.5,10408.19,,25635.0,
2017-06-29,22.19,93.19,,,,,8.67,,,,25965.42,10432.02,,25906.0,
2017-06-30,22.09,92.69,,,,,8.56,,,,25764.58,10365.22,,25585.0,
2017-07-03,22.09,93.59,,,,,8.59,,,,25784.17,10412.48,,25683.0,
2017-07-04,21.84,92.79,,,,,8.37,,,,25389.01,10305.98,,25311.0,
2017-07-05,21.94,93.39,,,,,8.44,,,,25521.97,10380.73,,25463.0,
2017-07-06,21.99,93.89,,,,,8.43,,,,25465.22,10346.32,,25491.0,
2017-07-07,21.84,92.79,,,,,8.35,,,,25340.85,10251.83,,25330.0,
2017-07-10,21.99,92.69,,,,,8.48,,,,25500.06,10214.58,,25517.0,
2017-07-11,22.39,94.79,,,,,8.74,,,,25877.64,10416.2,,25970.0,
2017-07-12,22.54,95.79,,,,,8.84,,,,26043.64,10517.37,,26097.0,
2017-07-13,22.84,97.49,,,,,9.05,,,,26346.17,10677.44,,26387.0,
2017-07-14,22.89,97.79,,,,,9.06,,,,26389.23,10728.07,,26390.0,
2017-07-17,22.99,98.29,,,,,9.13,,,,26470.58,10783.19,,26500.0,
2017-07-18,22.99,98.19,,,,,9.12,,,,26524.94,10755.28,,26563.0,
2017-07-19,23.14,99.09,,,,,9.26,,,,26672.16,10860.52,,26674.0,
2017-07-20,23.19,99.19,,,,,9.3,,,,26740.21,10846.83,,26747.0,
2017-07-21,23.24,98.69,,,,,9.3,,,,26706.09,10787.13,,26774.0,
2017-07-24,23.39,98.79,,,,,9.38,,,,26846.83,10820.95,,26878.0,
2017-07-25,23.34,98.49,,,,,9.39,,,,26852.05,10782.74,,26881.0,
2017-07-26,23.44,98.79,,,,,9.43,,,,26941.02,10831.5,,26918.0,
2017-07-27,23.64,99.09,,,,,9.58,,,,27131.17,10858.19,,27127.0,
2017-07-28,23.49,98.29,,,,,9.48,,,,26979.39,10756.08,,26988.0,
2017-07-31,23.74,98.89,,,,,9.66,,,,27323.99,10827.84,,27228.0,
2017-08-01,24.04,100.89,,,,,9.88,,,,27540.23,11024.13,,27515.0,
2017-08-02,24.09,101.29,,,,,9.92,,,,27607.38,11055.42,,27550.0,
2017-08-03,24.09,100.69,,,,,9.87,,,,27531.01,11002.2,,27499.0,
2017-08-04,24.09,100.69,,,,,9.9,,,,27562.68,11003.08,,27535.0,
2017-08-07,24.19,101.09,,,,,9.96,,,,27690.36,11054.41,,27613.0,
2017-08-08,24.39,101.29,,,,,10.08,,,,27854.91,11079.79,,27793.0,
2017-08-09,24.29,100.29,,,,,10.02,,,,27757.09,10962.6,,27685.0,
2017-08-10,23.99,98.49,,,,,9.83,,,,27444.0,10782.2,,27383.0,
2017-08-11,23.49,96.49,,,,,9.42,,,,26883.51,10572.97,,26842.0,
2017-08-14,23.74,97.59,,,,,9.67,,,,27250.23,10707.24,10681.0,27175.0,
2017-08-15,23.69,97.89,,,,,9.61,,,,27174.96,10738.0,10742.0,27127.0,
2017-08-16,23.94,98.69,,,,,9.77,,,,27409.07,10817.88,10819.0,27387.0,
2017-08-17,23.89,98.59,,,,,9.74,,,,27344.22,10801.42,10782.0,27270.0,
2017-08-18,23.59,97.69,,,,,9.54,,,,27047.57,10693.65,10692.0,27032.0,
2017-08-21,23.74,98.19,,,,,9.61,,,,27154.68,10751.54,10765.0,27158.0,
2017-08-22,23.99,99.99,,,,,9.81,,,,27401.67,10954.92,10971.0,27429.0,
2017-08-23,,,,,,,,,,,,,11024.0,27532.0,
2017-08-24,24.04,100.99,,,,,9.88,,,,27518.6,11051.0,11059.0,27526.0,
2017-08-25,24.39,103.39,,,,,10.12,,,,27848.16,11288.36,11335.0,27926.0,
2017-08-28,24.49,104.09,,,,,10.12,,,,27863.29,11342.07,11359.0,27892.0,
2017-08-29,24.34,103.59,,,,,10.06,,,,27765.01,11296.08,11270.0,27723.0,
2017-08-30,24.69,104.39,,,,,10.32,,,,28094.61,11374.46,11385.0,28020.0,
2017-08-31,24.59,103.59,,,,,10.24,,,,27970.3,11295.44,11272.0,27939.0,
2017-09-01,24.59,103.59,,,,,10.26,,,,27953.16,11285.55,11260.0,27870.0,
2017-09-04,24.44,102.69,,,,,10.14,,,,27740.26,11182.67,11198.0,27757.0,
2017-09-05,24.44,102.69,,,,,10.12,,,,27741.35,11191.59,11184.0,27711.0,
2017-09-06,24.29,102.19,,,,,10.02,,,,27613.76,11128.77,11125.0,27585.0,
2017-09-07,24.24,101.79,,,,,9.95,,,,27522.92,11098.72,11101.0,27478.0,
2017-09-08,24.39,102.09,,,,,10.06,,,,27668.47,11149.64,11153.0,27676.0,
2017-09-11,24.69,102.99,,,,,10.28,,,,27955.13,11221.13,11209.0,27941.0,
2017-09-12,24.69,103.09,,,,,10.28,,,,27972.24,11242.06,11241.0,27927.0,
2017-09-13,24.59,102.69,,,,,10.22,,,,27894.08,11187.07,11180.0,27863.0,
2017-09-14,24.54,102.09,,,,,10.18,,,,27777.2,11101.14,11089.0,27778.0,
2017-09-15,24.54,101.49,,,,,10.14,,,,27807.59,11067.55,11060.0,27776.0,
2017-09-18,24.84,102.49,,,,,10.42,,,,28159.77,11195.98,11186.0,28161.0,
2017-09-19,24.79,102.09,,,,,10.36,,,,28051.41,11125.71,11112.0,28035.0,
2017-09-20,24.84,102.59,,,,,10.4,,,,28127.8,11173.51,11178.0,28124.0,
2017-09-21,24.84,102.79,,,,,10.42,,,,28110.33,11198.32,11197.0,28129.0,
2017-09-22,24.59,102.09,,,,,10.22,,,,27880.53,11109.0,11083.0,27783.0,
2017-09-25,24.29,100.29,,,,,9.97,,,,27500.34,10912.46,10916.0,27475.0,
2017-09-26,24.34,100.59,,,,,9.98,,,,27513.01,10968.39,10989.0,27568.0,
2017-09-27,24.44,100.99,,,,,10.08,,,,27642.43,11035.78,11017.0,27650.0,
2017-09-28,24.14,99.79,,,,,9.9,,,,27421.6,10874.52,10929.0,27554.0,
2017-09-29,24.24,99.89,,,,,9.98,,,,27554.3,10910.04,10906.0,27515.0,
2017-10-03,24.89,103.99,,,,,10.4,,,,28173.21,11305.38,11303.0,28148.0,
2017-10-04,25.09,104.59,,,,,10.56,,,,28379.18,11397.17,11376.0,28329.0,
2017-10-06,25.19,105.19,,,,,10.62,,,,28458.04,11459.09,11445.0,28435.0,
2017-10-09,25.09,104.59,,,,,10.56,,,,28326.59,11385.38,11402.0,28347.0,
2017-10-10,25.24,104.89,,,,,10.64,,,,28490.83,11418.76,11395.0,28435.0,
2017-10-11,25.09,104.69,,,,,10.54,,,,28389.57,11411.41,11389.0,28317.0,
2017-10-12,25.24,105.79,,,,,10.64,,,,28459.03,11500.34,11510.0,28438.0,
2017-10-13,25.24,105.99,,,,,10.66,,,,28476.43,11519.81,11516.0,28458.0,
2017-10-16,25.44,106.79,,,,,10.82,,,,28692.8,11602.92,11600.0,28718.0,
2017-10-17,25.49,106.49,,,,,10.84,,,,28697.49,11568.31,11573.0,28703.0,
2017-10-18,25.49,106.89,,,,,10.8,,,,28711.76,11621.95,11616.0,28677.0,
2017-10-19,24.99,104.69,,,,,10.44,,,,28159.09,11357.45,11415.0,28227.0,
2017-10-20,25.29,106.19,,,,,10.66,,,,28487.24,11558.35,11528.0,28419.0,
2017-10-23,25.09,105.79,,,,,10.52,,,,28305.88,11491.07,11491.0,28322.0,
2017-10-24,24.99,104.79,,,,,10.4,,,,28154.97,11405.55,11401.0,28162.0,
2017-10-25,25.09,105.69,,,,,10.5,,,,28302.89,11493.3,11493.0,28285.0,
2017-10-26,24.99,105.49,,,,,10.44,,,,28202.38,11446.21,11472.0,28270.0,
2017-10-27,25.19,107.39,,,,,10.6,,,,28438.85,11643.57,11680.0,28433.0,
2017-10-30,25.14,106.59,,,,,10.54,,,,28336.19,11563.38,11640.0,28444.0,
2017-10-31,25.07,106.09,,,,,10.5,,,,28245.54,11507.72,11512.0,28200.0,
2017-11-01,25.37,107.19,,,,,10.74,,,,28594.06,11636.49,11646.0,28577.0,
2017-11-02,25.27,106.89,,,,,10.66,,,,28518.64,11598.36,11627.0,28547.0,
2017-11-03,25.42,106.99,,,,,10.7,,,,28603.61,11602.4,11611.0,28568.0,
2017-11-06,25.42,106.19,,,,,10.7,,,,28596.8,11524.64,11550.0,28612.0,
2017-11-07,25.82,107.19,,,,,11.0,,,,28994.34,11645.53,11648.0,28974.0,
2017-11-08,25.77,106.89,,,,,10.96,,,,28907.6,11576.13,11616.0,28949.0,
2017-11-09,25.92,108.19,,,,,11.14,,,,29136.57,11744.54,11753.0,29127.0,
2017-11-10,25.97,108.29,,,,,11.12,,,,29120.92,11745.81,11741.0,29069.0,
2017-11-13,26.02,107.79,,,,,11.18,,,,29182.18,11684.51,11701.0,29187.0,
2017-11-14,26.02,106.99,,,,,11.14,,,,29152.12,11601.69,11633.0,29175.0,
2017-11-15,25.72,105.09,,,,,10.98,,,,28851.69,11412.75,11415.0,28887.0,
2017-11-16,25.82,106.29,,,,,11.06,,,,29018.76,11533.96,11576.0,29058.0,
2017-11-17,25.97,106.89,,,,,11.16,,,,29199.04,11608.73,11626.0,29193.0,
2017-11-20,25.97,106.19,,,,,11.18,,,,29260.31,11538.28,11521.0,29198.0,
2017-11-21,26.57,109.39,,,,,11.62,,,,29818.07,11874.37,11900.0,29850.0,
2017-11-22,26.87,110.39,,,,,11.82,,,,30003.49,11958.63,11967.0,30046.0,
2017-11-23,26.52,108.29,,,,,11.6,,,,29707.94,11737.06,11778.0,29820.0,
2017-11-24,26.67,109.69,,,,,11.7,,,,29866.32,11908.19,11921.0,29910.0,
2017-11-27,26.52,108.59,,,,,11.58,,,,29686.19,11772.27,11809.0,29770.0,
2017-11-28,26.47,107.99,,,,,11.52,,,,29680.85,11705.58,11694.0,29659.0,
2017-11-29,26.47,107.19,,,,,11.5,,,,29623.83,11647.98,11656.0,29623.0,
2017-11-30,26.07,105.79,,,,,11.22,,,,29177.35,11475.72,11521.0,29319.0,
2017-12-01,25.92,105.49,,,,,11.1,,,,29074.24,11449.43,11479.0,29116.0,
2017-12-04,25.97,105.99,,,,,11.18,,,,29138.28,11518.07,11533.0,29193.0,
2017-12-05,25.67,105.69,,,,,10.92,,,,28842.8,11484.69,11521.0,28896.0,
2017-12-06,25.02,102.39,,,,,10.4,,,,28224.8,11162.58,11175.0,28206.0,
2017-12-07,25.12,102.09,,,,,10.48,,,,28303.19,11150.73,11153.0,28312.0,
2017-12-08,25.47,103.49,,,,,10.72,,,,28639.85,11289.57,11294.0,28620.0,
2017-12-11,25.77,104.99,,,,,10.94,,,,28965.29,11431.62,11432.0,28906.0,
2017-12-12,25.62,103.89,,,,,10.84,,,,28793.88,11312.57,11309.0,28799.0,
2017-12-13,26.07,105.89,,,,,11.16,,,,29222.1,11519.79,11528.0,29224.0,
2017-12-14,25.92,105.89,,,,,11.1,,,,29166.38,11531.73,11548.0,29199.0,
2017-12-15,25.67,104.29,,,,,10.88,,,,28848.11,11365.92,11325.0,28790.0,
2017-12-18,25.87,104.69,,,,,11.02,,,,29050.41,11415.13,11453.0,29128.0,
2017-12-19,26.02,105.89,,,,,11.16,,,,29253.66,11541.88,11542.0,29248.0,
2017-12-20,26.07,105.49,,,,,11.14,,,,29234.09,11505.88,11511.0,29301.0,
2017-12-21,26.17,106.59,,,,,11.26,,,,29367.06,11596.94,11583.0,29358.0,
2017-12-22,26.32,106.99,,,,,11.4,,,,29578.01,11653.08,11664.0,29607.0,
2017-12-27,26.42,106.59,,,,,11.44,,,,29597.66,11617.75,11630.0,29670.0,
2017-12-28,26.67,107.49,,,,,11.64,,,,29863.71,11683.99,11652.0,29778.0,
2017-12-29,26.67,107.69,,,,,11.68,,,,29919.15,11709.3,11730.0,29948.0,
2018-01-02,27.27,111.39,,,,,12.1,,,,30515.31,12068.99,12076.0,30532.0,
2018-01-03,27.32,111.79,,,,,12.16,,,,30560.95,12088.99,12119.0,30615.0,
2018-01-04,27.52,112.99,,,,,12.26,,,,30736.48,12203.55,12223.0,30748.0,
2018-01-05,27.57,112.59,,,,,12.3,,,,30814.64,12211.63,12198.0,30764.0,
2018-01-08,27.67,112.79,,,,,12.36,,,,30899.53,12235.19,12200.0,30836.0,
2018-01-09,27.82,113.29,,,,,12.5,,,,31011.41,12255.68,12258.0,30985.0,
2018-01-10,27.87,113.69,,,,,12.5,,,,31073.72,12289.17,12306.0,31072.0,
2018-01-11,27.87,113.49,,,,,12.54,,,,31120.39,12295.52,12287.0,31094.0,
2018-01-12,28.12,115.29,,,,,12.76,,,,31412.54,12468.93,12478.0,31407.0,
2018-01-15,28.17,115.29,,,,,12.78,,,,31338.87,12470.42,12460.0,31320.0,
2018-01-16,28.67,118.29,,,,,13.2,,,,31904.75,12787.28,12757.0,31908.0,
2018-01-17,28.72,119.49,,,,,13.24,,,,31983.41,12868.78,12872.0,31955.0,
2018-01-18,28.92,121.59,,,,,13.38,,,,32121.94,13094.92,13069.0,32061.0,
2018-01-19,29.02,122.69,,,,,13.42,,,,32254.89,13179.52,13184.0,32235.0,
2018-01-22,29.12,122.49,,,,,13.54,,,,32393.41,13204.58,13202.0,32349.0,
2018-01-23,29.72,125.79,,,,,14.02,,,,32930.7,13490.45,13466.0,32911.0,
2018-01-24,29.77,127.19,,,,,14.08,,,,32958.69,13620.93,13599.0,32897.0,
2018-01-25,29.52,124.79,,,,,13.84,,,,32654.45,13388.16,13372.0,32680.0,
2018-01-26,29.97,128.09,,,,,14.24,,,,33154.12,13723.96,13770.0,33154.0,
2018-01-29,29.77,127.19,,,,,14.12,,,,32966.89,13659.59,13604.0,32900.0,
2018-01-30,29.47,124.79,,,,,13.78,,,,32607.29,13389.38,13473.0,32728.0,
2018-01-31,29.72,126.59,,,,,14.02,,,,32887.27,13561.65,13598.0,32844.0,
2018-02-01,29.47,125.39,,,,,13.8,,,,32642.09,13434.14,13459.0,32647.0,
2018-02-02,29.42,126.19,,,,,13.78,,,,32601.78,13538.66,13528.0,32508.0,
2018-02-05,29.02,125.99,,,,,13.5,,,,32245.22,13479.83,13397.0,32033.0,
2018-02-06,27.47,118.09,,,,,12.1,,,,30595.42,12686.6,12849.0,30715.0,
2018-02-07,27.07,114.79,,,,,11.86,,,,30323.2,12433.29,12406.0,30194.0,
2018-02-08,27.22,114.39,,,,,11.9,,,,30451.27,12380.38,12395.0,30354.0,
2018-02-09,26.27,109.79,,,,,11.2,,,,29507.42,11901.67,11860.0,29329.0,
2018-02-12,26.27,109.89,,,,,11.18,,,,29459.63,11900.31,11935.0,29422.0,
2018-02-13,26.72,110.79,,,,,11.42,,,,29839.53,12004.51,11968.0,29690.0,
2018-02-14,27.32,113.59,,,,,12.0,,,,30515.6,12260.99,12218.0,30301.0,
2018-02-15,27.87,115.89,,,,,12.42,,,,31115.43,12535.51,12519.0,30965.0,
2018-02-20,27.67,114.69,,,,,12.22,,,,30873.63,12396.87,12396.0,30754.0,
2018-02-21,28.27,117.29,,,,,12.7,,,,31431.89,12686.88,12690.0,31367.0,
2018-02-22,27.82,115.89,,,,,12.4,,,,30965.68,12528.64,12524.0,30950.0,
2018-02-23,28.12,117.79,,,,,12.62,,,,31267.17,12735.06,12722.0,31177.0,
2018-02-26,28.42,119.09,,,,,12.8,,,,31498.6,12834.06,12840.0,31514.0,
2018-02-27,28.17,117.19,,,,,12.62,,,,31268.66,12646.54,12724.0,31457.0,
2018-02-28,27.72,114.49,,,,,12.2,,,,30844.72,12382.08,12348.0,30732.0,
2018-03-01,27.92,115.09,,,,,12.42,,,,31044.25,12428.88,12454.0,31028.0,
2018-03-02,27.52,112.49,,,,,12.02,,,,30583.45,12203.91,12210.0,30534.0,
2018-03-05,26.82,110.59,,,,,11.5,,,,29886.39,11991.79,12041.0,29926.0,
2018-03-06,27.42,113.69,,,,,12.0,,,,30510.73,12311.54,12323.0,30485.0,
2018-03-07,27.12,112.59,,,,,11.76,,,,30196.92,12180.29,12202.0,30201.0,
2018-03-08,27.62,114.19,,,,,12.12,,,,30654.52,12334.83,12359.0,30661.0,
2018-03-09,27.92,114.79,,,,,12.38,,,,30996.21,12431.2,12427.0,30996.0,
2018-03-12,28.47,117.29,,,,,12.86,,,,31594.33,12697.31,12694.0,31594.0,
2018-03-13,28.52,117.99,,,,,12.84,,,,31601.45,12746.78,12741.0,31586.0,
2018-03-14,28.42,117.29,,,,,12.76,,,,31435.01,12684.52,12670.0,31453.0,
2018-03-15,28.47,117.59,,,,,12.84,,,,31541.1,12719.84,12720.0,31535.0,
2018-03-16,28.42,117.19,,,,,12.74,,,,31501.97,12673.07,12647.0,31450.0,
2018-03-19,28.47,117.09,,,,,12.8,,,,31513.76,12660.46,12603.0,31393.0,
2018-03-20,28.52,116.59,,,,,12.78,,,,31549.93,12597.42,12614.0,31548.0,
2018-03-21,28.32,115.89,,,,,12.7,,,,31414.52,12521.55,12500.0,31355.0,
2018-03-22,28.02,114.79,,,,,12.38,,,,31071.05,12427.55,12446.0,31051.0,
2018-03-23,27.17,111.79,,,,,11.82,,,,30309.29,12128.27,12087.0,30147.0,
2018-03-26,27.52,112.49,,,,,11.96,,,,30548.77,12197.7,12192.0,30532.0,
2018-03-27,27.72,113.39,,,,,12.2,,,,30790.83,12301.55,12306.0,30779.0,
2018-03-28,26.97,110.49,,,,,11.6,,,,30022.53,12001.16,12119.0,30338.0,
2018-03-29,27.02,110.69,,,,,11.64,,,,30093.38,11998.34,12046.0,30050.0,
2018-04-03,27.17,111.89,,,,,11.7,,,,30180.1,12136.67,12147.0,30152.0,
2018-04-04,26.37,109.19,,,,,11.24,,,,29518.69,11857.41,11881.0,29405.0,
2018-04-06,26.72,109.99,,,,,11.42,,,,29844.94,11967.66,11964.0,29837.0,
2018-04-09,27.22,111.19,,,,,11.76,,,,30229.58,12073.0,12075.0,30283.0,
2018-04-10,27.67,113.59,,,,,12.14,,,,30728.74,12324.02,12339.0,30761.0,
